,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
231,0,0,0,1,529,0,0,0,0,strymon,strymon magneto eurorack ,Madrid,2024/04/26,2024/11/09,2024/5/17,170
232,0,0,0,1,495,0,0,0,0,waldorf,waldorf blofled key acompañado si se quiere de un previo a válvulas ,Madrid,2024/05/15,2024/11/11,2024/5/17,102
233,0,0,0,1,6,0,0,0,0,iomega,disquetes iomega zip 100 mb nuevos y precintados ,Zaragoza,2023/12/26,2024/11/08,2024/5/17,2183
234,0,0,0,1,2,0,0,0,0,-,oxi one secuenciador ,S.C. de Tenerife, ,2024/11/12,2024/5/17,84
235,0,0,0,1,799,0,0,0,0,kurzweil,stage piano kurzweil sp6 ,Madrid,2024/05/17,2024/11/12,2024/5/17,66
236,0,0,0,1,600,0,0,0,0,akai,akai s6000 ,Madrid,2024/05/14,2024/11/10,2024/5/17,85
237,0,0,0,1,750,0,0,0,0,korg,p1ioneer toraiz as1 + korg drumlogue ,Navarra,2024/03/26,2024/11/09,2024/5/17,283
238,0,0,0,1,70,0,0,0,0,korg,korg wavestation - 3 x internal pre-load data bank cards ,Barcelona,2024/05/17,2024/11/12,2024/5/17,48
239,0,0,0,1,125,0,0,0,0,klavis,klavis twin waves mki ,Asturias,2024/05/17,2024/11/12,2024/5/17,26
240,0,0,0,1,120,0,0,0,0,arturia,arturia keystep 37 ,Sevilla,2024/05/17,2024/11/12,2024/5/17,22
241,0,0,0,1,400,0,0,0,0,-,morphagene ,Madrid,2024/03/29,2024/06/13,2024/5/17,192
242,0,0,0,1,899,0,0,0,0,roland,roland jupiter-xm ,Granada,2024/05/17,2024/11/12,2024/5/17,52
243,0,0,0,1,450,0,0,0,0,behringer,behringer 2600 blue marvin ,Barcelona,2024/03/04,2024/11/12,2024/5/17,429
244,0,0,0,1,85,0,0,0,0,iomega,iomega zip usb de 250 mb + 19 zips de regalo incluído envío ,Alicante,2024/05/17,2024/11/12,2024/5/17,48
245,0,0,0,1,450,0,0,0,0,behringer,behringer 2600 gray meanie ,Barcelona,2023/08/30,2024/11/08,2024/5/17,3215
246,0,0,1,0,0,0,0,0,0,kawai,kawai sx240 cambio o venta leed el anuncio por favor ,Asturias,2023/11/09,2024/11/12,2024/5/17,1018
247,0,0,0,1,1750,0,0,0,0,waldorf,waldorf iridium ,Baleares,2024/03/13,2024/11/10,2024/5/17,466
248,0,0,0,1,1400,0,0,0,0,-,nord piano 88 ,Valencia,2023/11/23,2024/06/15,2024/5/17,1428
249,0,0,0,1,60,0,0,0,0,audient,audient evo 4 con garantía ,Sevilla,2024/05/10,2024/11/12,2024/5/17,224
250,0,1,0,0,0,0,0,0,0,korg,"korg kronos 2, 61 ",Madrid,2024/03/19,2024/11/05,2024/5/17,197
251,0,0,1,0,280,0,0,0,0,eurorack,o case y modulos eurorack ,Madrid,2024/03/08,2024/11/09,2024/5/17,857
252,0,0,0,1,235,0,0,0,0,roland,roland boutique sh01a ,Valladolid,2024/05/10,2024/11/05,2024/5/17,164
253,0,0,0,1,300,0,0,0,0,roland,roland go keys 3 mas alai mpk mini play mas nano control studio ,Girona,2024/05/10,2024/11/06,2024/5/17,109
